lat,lon,severity
51.5396,0.0818,2
51.543,0.1657,2
51.5301,0.1555,2
51.5525,0.1301,20
51.542,0.1478,2
51.5472,0.1358,2
51.4728,-0.1745,20
51.4591,-0.1817,20
51.4577,-0.1851,20
51.4578,-0.1848,20
51.4316,-0.1837,20
51.4492,-0.1751,20
51.4422,-0.1589,20
51.4541,-0.1609,2
51.4509,-0.2468,2
51.4551,-0.2033,2
51.5217,-0.4504,2
51.4806,-0.4322,2
51.5328,-0.4826,4
51.5503,-0.4009,2
51.5409,-0.4908,2
51.5799,-0.4179,2
51.5636,-0.444,2
51.5264,-0.4513,2
51.5403,-0.4438,2
51.5908,-0.3239,2
51.5649,-0.3527,2
51.62,-0.3095,2
51.5783,-0.3379,2
51.6108,-0.3394,2
51.5925,-0.2876,2
51.574,-0.3634,20
51.5926,-0.362,20
51.5775,-0.3689,20
51.5759,-0.3583,20
51.5628,-0.3813,20
51.604,-0.3277,20
51.5956,-0.2941,2
51.5711,-0.1736,2
51.6022,-0.2694,2
51.4738,-0.1771,2
51.4252,-0.1707,2
51.4547,-0.2551,2
51.4622,-0.1727,2
51.4613,-0.2286,2
51.4535,-0.1638,2
51.4809,-0.1662,2
51.4357,-0.1595,2
51.5283,-0.1387,2
51.5155,-0.1191,2
51.5246,-0.1282,20
51.5181,-0.1151,2
51.5466,-0.1439,2
51.5384,-0.1442,2
51.5429,-0.1374,2
51.5234,-0.12,2
51.5398,-0.1416,2
51.5356,-0.1327,2
51.5263,-0.1387,2
51.526,-0.1335,2
51.5177,-0.1279,2
51.519,-0.1081,2
51.5251,-0.1384,2
51.518,-0.1232,2
51.5241,-0.1416,2
51.5549,-0.142,2
51.5328,-0.453,2
51.6032,-0.4118,2
51.6136,-0.437,2
51.5358,-0.4823,6
51.5257,-0.3914,2
51.5316,-0.4503,2
51.5812,-0.1812,2
51.6515,-0.1974,2
51.6002,-0.1821,2
51.5593,-0.2106,2
51.5963,-0.2632,2
51.5823,-0.1996,2
51.5381,-0.4768,2
51.5041,-0.42,2
51.5539,-0.4041,2
51.5746,-0.4253,2
51.5179,-0.4391,2
51.572,-0.4313,2
51.6025,-0.4086,2
51.5265,-0.4826,2
51.6145,-0.2757,2
51.6532,-0.2007,2
51.5212,-0.1272,2
51.5384,-0.1408,2
51.543,-0.1374,2
51.5375,-0.1528,22
51.5441,-0.1407,2
51.5185,-0.1194,2
51.5373,-0.1414,2
51.548,-0.1335,2
51.522,-0.1277,2
51.5521,-0.1858,2
51.5493,-0.1819,2
51.5256,-0.1422,2
51.5232,-0.1115,2
51.5318,-0.1226,2
51.4764,-0.1378,2
51.4614,-0.2198,2
51.4568,-0.1893,20
51.4613,-0.152,2
51.4585,-0.1953,2
51.466,-0.2143,2
51.4678,-0.2215,2
51.4306,-0.1401,2
51.4605,-0.1693,2
51.4279,-0.1683,2
51.6001,-0.1819,2
51.6514,-0.1792,2
51.6292,-0.1746,2
51.5847,-0.1727,2
51.5896,-0.1995,2
51.6209,-0.2741,4
51.58,-0.2427,2
51.6561,-0.202,2
51.567,-0.1954,2
51.4613,-0.2193,20
51.4653,-0.1566,2
51.4225,-0.1604,2
51.4427,-0.1671,2
51.4682,-0.224,20
51.4623,-0.1888,2
51.4433,-0.153,2
51.4551,-0.2076,2
51.4404,-0.1648,2
51.4589,-0.2096,2
51.4487,-0.1726,2
51.4495,-0.2397,2
51.4392,-0.1563,2
51.5412,-0.1251,2
51.5427,-0.1335,20
51.5419,-0.198,2
51.5461,-0.133,2
51.5138,-0.1285,22
51.5252,-0.137,22
51.5196,-0.1199,20
51.5465,-0.1452,20
51.5297,-0.4821,2
51.5175,-0.4047,20
51.545,-0.4726,2
51.5563,0.1469,2
51.581,0.1433,2
51.5508,0.1299,2
51.4291,-0.1586,2
51.4365,-0.1838,6
51.4404,-0.1485,2
51.4433,-0.1528,2
51.4667,-0.216,20
51.4383,-0.1566,2
51.449,-0.1749,2
51.4777,-0.1491,2
51.4622,-0.2118,2
51.4732,-0.1539,2
51.4726,-0.1717,2
51.4438,-0.1534,2
51.4615,-0.1731,2
51.4676,-0.2208,2
51.4497,-0.1821,2
51.5151,-0.2495,20
51.5047,-0.3347,20
51.534,-0.2898,20
51.5513,0.1514,2
51.5609,0.1477,2
51.5381,0.1521,2
51.5246,0.1166,2
51.55,0.1049,4
51.5675,0.1447,2
51.5405,0.1127,2
51.5524,0.134,2
51.5374,0.1691,2
51.5721,0.1404,2
51.6298,-0.1745,2
51.6216,-0.2925,20
51.5146,-0.3197,2
51.5211,-0.3545,2
51.551,0.1453,2
51.5386,0.1448,2
51.5282,0.162,2
51.5343,0.1111,2
51.5635,-0.1527,20
51.5272,-0.1245,20
51.5349,-0.1388,20
51.522,-0.1084,22
51.528,-0.1289,20
51.5459,-0.151,20
51.5187,-0.122,20
51.5335,-0.1394,20
51.5284,-0.1158,4
51.5991,-0.1981,2
51.5963,-0.2471,2
51.6245,-0.2959,2
51.5814,-0.1989,2
51.4794,-0.1656,2
51.4643,-0.249,2
51.4658,-0.2144,2
51.4522,-0.1477,2
51.5599,-0.1972,2
51.6258,-0.1597,2
51.6321,-0.1433,2
51.5908,-0.1648,2
51.6071,-0.1784,2
51.5781,-0.2077,2
51.6057,-0.15,2
51.5822,-0.2347,2
51.6133,-0.1438,2
51.5761,-0.2384,20
51.5562,0.1641,202
51.5353,0.1198,20
51.5418,0.1129,20
51.5388,0.1279,20
51.5307,-0.0113,2
51.5251,0.0141,2
51.5511,-0.118,2
51.5549,-0.1365,2
51.5524,-0.1033,2
51.5296,-0.1155,2
51.5333,-0.1061,2
51.5292,-0.0952,2
51.524,-0.1095,2
51.5422,-0.0982,2
51.5475,-0.1169,2
51.5206,-0.0892,2
51.5334,-0.1033,2
51.5393,-0.098,2
51.5525,-0.1222,2
51.523,-0.0999,2
51.5307,-0.1058,2
51.5293,0.0346,4
51.5237,0.0305,4
51.5191,0.0125,2
51.5567,-0.1386,2
51.5319,-0.1113,2
51.5557,-0.1181,2
51.5506,-0.1041,2
51.5561,-0.106,2
51.5297,-0.0974,2
51.5332,-0.1059,2
51.5494,-0.1115,2
51.537,-0.1166,20
51.567,-0.1377,2
51.5502,-0.1002,2
51.5429,-0.0916,2
51.5496,-0.111,2
51.5364,-0.1168,2
51.5437,-0.1176,2
51.543,-0.1175,2
51.5651,-0.1338,2
51.5362,-0.0969,2
51.5411,-0.1172,2
51.5353,-0.105,2
51.5534,-0.1237,2
51.5585,-0.1182,2
51.5632,-0.1024,2
51.5624,-0.1363,6
51.5471,-0.0921,4
51.5355,-0.1038,24
51.5325,-0.1035,22
51.5388,-0.1024,2
51.5287,-0.1066,2
51.5517,-0.1316,2
51.5284,-0.1012,2
51.5575,-0.1313,20
51.5622,-0.1259,2
51.5498,-0.1086,2
51.5493,-0.0872,2
51.5434,-0.1003,2
51.5276,-0.1076,2
51.5257,-0.0881,2
51.5644,-0.1315,4
51.5583,-0.1205,2
51.5361,-0.111,2
51.5619,-0.1252,6
51.5698,-0.1239,2
51.5353,-0.1113,2
51.5374,-0.1003,4
51.5705,-0.1273,2
51.5469,-0.0793,2
51.551,-0.0849,2
51.5258,-0.0879,4
51.5617,-0.1183,2
51.5405,-0.0961,4
51.5454,-0.1033,2
51.5712,-0.2324,2
51.6465,-0.2154,2
51.6529,-0.2121,2
51.5854,-0.2057,20
51.6028,-0.2558,2
51.6547,-0.2018,2
51.6092,-0.2656,2
51.605,-0.2081,2
51.539,0.0043,2
51.5349,0.053,2
51.5101,0.0678,2
51.5099,0.026,20
51.5332,0.008,2
51.5461,0.041,2
51.5441,0.026,2
51.5519,0.051,4
51.5266,0.0286,2
51.5409,0.0017,4
51.5328,0.0521,2
51.5405,-0.0012,2
51.5447,0.0044,2
51.5336,0.0589,2
51.5326,0.0546,2
51.5409,-0.1166,2
51.5346,-0.1023,2
51.5461,-0.1027,22
51.5398,-0.0947,2
51.5264,-0.108,2
51.548,-0.1099,2
51.5258,-0.1041,2
51.5359,-0.1031,2
51.5533,-0.1236,2
51.5625,-0.1031,2
51.5502,-0.1091,24
51.5347,-0.1049,2
51.5603,-0.1154,2
51.5332,-0.1192,2
51.5481,-0.0983,2
51.5472,-0.1181,2
51.5622,-0.1104,2
51.5635,-0.1187,2
51.531,0.0188,2
51.5165,0.0457,20
51.532,0.0483,2
51.5368,0.0224,2
51.5408,-0.0018,2
51.5436,0.0031,2
51.5406,-0.0017,2
51.5383,0.0419,2
51.5428,0.0091,2
51.5258,0.029,2
51.5461,0.0051,2
51.5473,-0.0017,2
51.5305,-0.0118,2
51.5332,0.0364,2
51.5347,0.0357,2
51.5369,0.0158,2
51.569,-0.1238,2
51.5346,-0.0951,2
51.5378,-0.0919,8
51.5493,-0.0881,2
51.5564,-0.1178,2
51.5588,-0.1177,2
51.5656,-0.1348,2
51.5225,-0.1037,2
51.5418,-0.089,2
51.5674,-0.1416,2
51.5596,-0.0986,2
51.5238,-0.0991,2
51.5591,-0.1378,2
51.5259,-0.11,2
51.5696,-0.1326,2
51.5258,-0.106,2
51.5221,-0.1068,22
51.5488,-0.1291,2
51.5422,-0.0927,4
51.5472,-0.097,2
51.558,-0.1199,2
51.5479,-0.0983,2
51.5713,-0.1267,2
51.55,-0.1277,2
51.5254,-0.0888,2
51.5244,-0.0952,2
51.5305,0.0214,2
51.5417,-0.0019,2
51.5476,0.0357,2
51.5376,0.0341,2
51.5076,0.0697,2
51.5425,0.0261,2
51.5489,0.0425,2
51.5159,0.0085,20
51.5474,0.0347,2
51.5438,0.0322,2
51.5339,0.0122,2
51.5418,0.0621,2
51.5318,-0.1077,2
51.5431,-0.1133,2
51.5361,-0.1073,2
51.5414,-0.1029,2
51.5231,-0.108,6
51.5328,-0.1064,2
51.534,-0.1053,2
51.5222,-0.1055,20
51.5492,-0.1297,2
51.5635,-0.1285,6
51.5494,-0.1083,2
51.5371,-0.1154,2
51.5353,-0.1072,2
51.5264,-0.1003,2
51.5248,-0.0877,2
51.5431,0.0263,2
51.5177,0.0141,2
51.5164,0.046,2
51.5327,0.0147,2
51.5262,0.0288,2
51.5347,-0.0061,2
51.5159,0.0076,2
51.5386,0.0416,2
51.5491,-0.1297,2
51.5641,-0.1042,2
51.5461,-0.1018,2
51.5471,-0.1052,22
51.5254,-0.0898,2
51.5337,-0.1055,2
51.541,-0.1042,2
51.5387,-0.1152,20
51.5645,-0.1048,4
51.5465,-0.0846,20
51.5649,-0.1333,2
51.561,-0.0974,2
51.5652,-0.1411,20
51.5258,-0.1103,20
51.5278,-0.108,20
51.5379,-0.0998,20
51.5513,-0.1084,20
51.5287,0.0337,2
51.5111,0.0233,2
51.5472,0.0485,2
51.5376,0.0334,2
51.5139,0.0248,2
51.5248,0.0236,2
51.5085,0.0472,2
51.542,0.0042,2
51.5177,0.0138,2
51.5346,0.0356,20
51.5404,-0.0015,2
51.5258,-0.1056,2
51.5569,-0.1126,20
51.5361,-0.1037,20
51.558,-0.1253,20
51.5308,-0.102,22
51.5409,-0.0954,20
51.5622,-0.1261,20
51.5684,-0.126,20
51.5651,-0.1371,20
51.5275,-0.1095,20
51.5541,-0.1143,2
51.543,-0.1055,20
51.5341,-0.1108,2
51.5573,-0.1305,20
51.531,-0.1027,20
51.5526,-0.1124,20
51.5653,-0.1059,2
51.5684,-0.1105,2
51.5357,-0.077,6
51.522,-0.0783,2
51.5705,-0.0778,2
51.5542,-0.0542,2
51.5603,-0.0858,2
51.5466,-0.0558,2
51.5508,-0.0514,4
51.572,-0.0729,2
51.5306,-0.0772,22
51.5454,-0.0759,2
51.5574,-0.0752,2
51.5471,-0.0757,6
51.546,-0.0757,2
51.5453,-0.0479,2
51.5585,-0.0564,2
51.5429,-0.0816,4
51.5642,-0.0732,2
51.5527,-0.0702,20
51.5342,-0.0912,2
51.5612,-0.0834,4
51.5277,-0.0837,2
51.5524,-0.0528,2
51.5407,-0.0761,2
51.5589,-0.0743,2
51.5507,-0.0718,2
51.5488,-0.04,2
51.5557,-0.0792,20
51.5383,-0.0573,2
51.5244,-0.0801,2
51.5388,-0.0581,2
51.5462,-0.0777,2
51.5431,-0.0496,2
51.5622,-0.0737,2
51.548,-0.0461,2
51.5435,-0.0592,2
51.5308,-0.0893,2
51.5554,-0.0821,2
51.5622,-0.0776,2
51.5536,-0.0562,2
51.5455,-0.0359,2
51.552,-0.0851,2
51.5639,-0.0592,2
51.5483,-0.0755,2
51.5622,-0.0576,2
51.5607,-0.0491,4
51.5587,-0.0556,2
51.5472,-0.0693,20
51.5373,-0.0448,2
51.5516,-0.0657,2
51.5261,-0.0852,2
51.5457,-0.0587,2
51.5432,-0.0493,2
51.547,-0.0552,6
51.5462,-0.0712,2
51.5448,-0.076,2
51.5643,-0.0928,2
51.5606,-0.0716,2
51.57,-0.0636,2
51.5272,-0.0784,2
51.5483,-0.0654,2
51.5409,-0.0766,2
51.56,-0.0741,2
51.5393,-0.082,2
51.5413,-0.0476,2
51.5265,-0.1336,2
51.5268,-0.1304,2
51.5379,-0.1846,2
51.523,-0.1366,2
51.5285,-0.1443,2
51.5185,-0.1256,2
51.5306,-0.1225,2
51.5513,-0.1919,2
51.5468,-0.1361,2
51.5168,-0.1235,20
51.5232,-0.1312,2
51.5423,-0.1415,2
51.5414,-0.1381,2
51.511,-0.1047,2
51.5121,-0.1039,20
51.5135,-0.0908,2
51.512,-0.1037,2
51.5113,-0.093,20
51.511,-0.104,2
51.5154,-0.1048,2
51.5112,-0.0753,2
51.5118,-0.0913,2
51.512,-0.1021,40
51.5116,-0.0753,2
51.5171,-0.1047,2
51.5088,-0.0874,2
51.5109,0.0002,4
51.5221,-0.0446,2
51.5147,-0.0714,2
51.513,-0.0429,2
51.5199,-0.0556,2
51.461,-0.0715,2
51.4736,-0.0694,2
51.5049,-0.0898,4
51.509,-0.0827,2
51.5133,-0.0892,2
51.5109,-0.0858,2
51.5107,-0.0926,2
51.5201,-0.1003,2
51.5164,-0.0833,2
51.5154,-0.0934,2
51.5096,-0.0806,2
51.5111,-0.0946,2
51.5176,-0.1079,2
51.5147,-0.0754,2
51.5133,-0.0902,2
51.5186,-0.1021,2
51.5136,-0.0911,2
51.5119,-0.0973,2
51.5058,-0.2294,2
51.4709,-0.2073,20
51.4944,-0.234,2
51.5009,-0.2334,2
51.4899,-0.2076,20
51.5046,-0.2221,2
51.5158,-0.2377,2
51.4817,-0.2134,2
51.5108,-0.2248,2
51.5439,-0.1537,2
51.553,-0.1582,2
51.5287,-0.1195,2
51.5436,-0.152,2
51.5163,-0.1211,2
51.5431,-0.1383,2
51.5292,-0.1387,6
51.5179,-0.1168,2
51.5567,-0.1787,2
51.5215,-0.1348,2
51.5234,-0.1202,2
51.5414,-0.1464,2
51.5534,-0.1684,2
51.5249,-0.1311,2
51.5498,-0.2031,2
51.5477,-0.1414,2
51.5421,-0.1413,2
51.5374,-0.1454,2
51.5125,-0.0932,2
51.5132,-0.089,2
51.516,-0.0817,2
51.5133,-0.0888,2
51.5105,-0.1043,2
51.5128,-0.0878,2
51.5109,-0.1031,2
51.5137,-0.0761,2
51.5162,-0.1018,20
51.5162,-0.0819,2
51.5137,-0.0911,20
51.5145,-0.0785,20
51.5156,-0.0992,2
51.5125,-0.0846,2
51.566,0.1072,2
51.6063,0.0553,2
51.6041,0.0196,2
51.5631,0.1096,2
51.5584,0.0707,2
51.5956,0.0218,2
51.6067,0.0193,2
51.6018,0.1141,2
51.5618,0.0864,2
51.5697,0.023,2
51.5716,0.0902,20
51.5887,0.0728,20
51.5631,0.1113,20
51.5883,0.0807,2
51.5651,0.1922,2
51.5147,-0.0625,2
51.5174,-0.0626,2
51.5143,-0.0533,2
51.5284,-0.0186,20
51.5301,-0.0562,2
51.5106,-0.0423,2
51.5274,-0.037,2
51.5298,-0.0303,2
51.4955,-0.1006,2
51.4501,-0.0756,2
51.478,-0.0528,2
51.4781,-0.0532,2
51.4263,-0.074,2
51.4949,-0.1002,20
51.4595,-0.0773,2
51.4684,-0.0919,2
51.4966,-0.0814,2
51.4852,-0.0654,2
51.4956,-0.1007,20
51.491,-0.0515,2
51.514,-0.0938,2
51.5148,-0.0971,2
51.5132,-0.0983,20
51.5133,-0.0901,2
51.5142,-0.084,20
51.5152,-0.0828,2
51.5194,-0.0793,2
51.5166,-0.1082,2
51.511,-0.106,2
51.5134,-0.0818,2
51.512,-0.0851,2
51.5176,-0.0965,2
51.5109,-0.1043,2
51.509,-0.0813,2
51.5168,-0.0834,2
51.5117,-0.0818,2
51.5168,-0.1039,20
51.4722,-0.2101,2
51.4942,-0.2136,2
51.4916,-0.2074,2
51.5063,-0.2372,2
51.4686,-0.1959,2
51.4965,-0.2223,2
51.4729,-0.2091,2
51.5185,-0.122,2
51.5184,-0.1226,2
51.5162,-0.1196,2
51.5496,-0.1407,2
51.5454,-0.1558,20
51.5355,-0.1334,2
51.5419,-0.1549,2
51.5301,-0.124,20
51.5492,-0.1412,2
51.5544,-0.1719,20
51.515,-0.1269,2
51.5414,-0.1975,2
51.5478,-0.1415,2
51.5233,-0.1242,4
51.5416,-0.1389,2
51.518,-0.0799,2
51.5191,-0.0878,2
51.513,-0.0974,2
51.515,-0.0914,2
51.5156,-0.0996,2
51.5159,-0.0973,2
51.5163,-0.0834,2
51.513,-0.0908,2
51.5109,-0.0933,2
51.5109,-0.0935,2
51.515,-0.0849,20
51.5122,-0.0881,2
51.5165,-0.1029,2
51.5178,-0.1075,2
51.5192,-0.0591,4
51.5293,-0.0156,2
51.5283,-0.0194,2
51.5093,-0.0646,2
51.5263,-0.0293,2
51.511,-0.0661,2
51.5061,-0.0259,2
51.5311,-0.0667,4
51.5109,-0.0537,2
51.5162,-0.0698,2
51.511,-0.0174,2
51.5166,-0.0683,2
51.522,-0.0456,2
51.5294,-0.0559,2
51.5001,-0.0261,2
51.521,-0.0564,20
51.5207,-0.0749,2
51.5297,-0.0135,2
51.5222,-0.0444,2
51.5147,-0.0651,2
51.5335,-0.0226,20
51.503,-0.0775,2
51.4787,-0.0958,2
51.4948,-0.098,2
51.5,-0.0788,4
51.4961,-0.1016,2
51.5004,-0.0926,2
51.5007,-0.0894,2
51.4843,-0.0741,2
51.4707,-0.0743,20
51.5047,-0.093,2
51.4961,-0.0829,2
51.4737,-0.0691,2
51.493,-0.0697,20
51.4949,-0.0845,2
51.489,-0.0963,2
51.4814,-0.0695,2
51.4955,-0.1026,20
51.5149,-0.0907,2
51.5097,-0.0879,2
51.5121,-0.1016,2
51.5178,-0.109,2
51.5155,-0.0843,2
51.5156,-0.1074,2
51.5121,-0.1042,20
51.5163,-0.1022,2
51.5202,-0.0974,2
51.5134,-0.1001,2
51.5166,-0.1068,2
51.5107,-0.1046,2
51.5115,-0.0829,2
51.5101,-0.0725,2
51.51,-0.073,2
51.4806,-0.1991,2
51.5098,-0.2346,2
51.4796,-0.1871,2
51.4801,-0.1912,2
51.529,-0.1264,2
51.5552,-0.1398,2
51.5425,-0.1475,2
51.5182,-0.1112,2
51.5166,-0.12,2
51.5301,-0.1291,2
51.5527,-0.2054,2
51.5522,-0.1928,2
51.5262,-0.1238,20
51.5209,-0.1155,2
51.5441,-0.1358,2
51.5253,-0.1266,2
51.5552,-0.1451,2
51.5243,-0.1134,20
51.5346,-0.1225,2
51.5198,-0.1017,20
51.5209,-0.0923,2
51.5146,-0.1984,2
51.5351,-0.164,4
51.5128,-0.1362,2
51.5117,-0.0282,22
51.5255,-0.0551,20
51.5122,-0.0077,2
51.5218,-0.0462,2
51.5095,-0.0261,20
51.5266,-0.0575,20
51.5124,-0.0324,20
51.5119,-0.0281,20
51.5166,-0.0731,20
51.5281,-0.0375,20
51.5166,-0.0598,2
51.5358,-0.0281,20
51.5282,-0.0198,20
51.5262,-0.0669,20
51.5135,-0.0485,2
51.5151,-0.0721,2
51.4933,-0.2368,2
51.5027,-0.2251,2
51.4901,-0.2269,2
51.5039,-0.2426,2
51.5051,-0.2245,2
51.4716,-0.2113,2
51.4925,-0.2292,2
51.5055,-0.227,2
51.4987,-0.1052,2
51.4934,-0.0848,2
51.4869,-0.0989,20
51.4907,-0.0602,20
51.466,-0.1004,2
51.5297,-0.0147,202
51.4725,-0.0101,2
51.472,0.0015,2
51.5309,-0.1216,20
51.5198,-0.1058,2
51.5506,-0.1329,2
51.54,-0.1961,2
51.5403,-0.1962,2
51.5408,-0.1966,2
51.5595,-0.1972,2
51.5171,-0.1229,2
51.515,-0.127,2
51.5356,-0.1485,20
51.5215,-0.1136,4
51.5164,-0.1265,2
51.5464,-0.181,2
51.5531,-0.1813,2
51.5235,-0.1196,2
51.5198,-0.1198,2
51.5523,-0.176,2
51.5545,-0.1447,4
51.5264,-0.1338,4
51.5188,-0.1247,20
51.5436,-0.1701,2
51.5251,-0.1459,2
51.5547,-0.1518,2
51.5471,-0.1293,2
51.5438,-0.1364,4
51.5587,-0.1487,2
51.554,-0.1846,2
51.5181,-0.1319,2
51.5418,-0.1794,4
51.5175,-0.1206,4
51.5167,-0.1277,2
51.5199,-0.1195,2
51.5367,-0.1374,2
51.5457,-0.1556,2
51.5442,-0.1927,2
51.5553,-0.1395,2
51.5325,-0.1396,2
51.542,-0.1721,2
51.5271,-0.119,2
51.5456,-0.1758,2
51.5221,-0.1387,20
51.5357,-0.1397,2
51.5201,-0.1189,2
51.5199,-0.1196,2
51.5501,-0.1645,2
51.5355,-0.1394,2
51.5504,-0.1409,2
51.5256,-0.1259,2
51.5392,-0.195,2
51.5195,-0.1058,2
51.524,-0.1344,2
51.3763,0.109,2
51.3969,0.012,2
51.3476,0.0363,6
51.4067,-0.0318,20
51.3933,0.1115,2
51.3823,0.0403,2
51.3918,-0.0381,2
51.3721,0.0903,2
51.4128,-0.0533,2
51.3941,0.0986,20
51.4262,0.048,2
51.4129,-0.0244,2
51.4121,0.0088,2
51.4208,-0.3715,2
51.4436,-0.3029,20
51.4064,-0.3361,2
51.4642,-0.2885,20
51.4295,-0.2951,20
51.4233,-0.3209,2
51.458,-0.3228,20
51.4198,-0.3272,20
51.451,-0.2973,20
51.4354,-0.3055,20
51.4599,-0.2682,20
51.4494,-0.2935,20
51.4556,-0.3035,200
51.4648,-0.3037,20
51.508,-0.3053,2
51.5121,-0.3835,2
51.5032,-0.28,2
51.4962,-0.2641,2
51.5903,-0.0977,2
51.587,-0.1088,2
51.5893,-0.0762,2
51.5761,-0.0726,2
51.598,-0.0933,2
51.5998,-0.1355,2
51.4918,-0.2073,20
51.4973,-0.244,2
51.505,-0.2244,2
51.4943,-0.2398,2
51.5148,-0.2259,2
51.5043,-0.2191,2
51.5127,-0.2253,2
51.5033,-0.2233,22
51.5016,-0.2222,2
51.468,-0.187,2
51.4785,-0.1939,2
51.4932,-0.2195,2
51.4985,-0.2373,2
51.4934,-0.2387,2
51.4888,-0.2298,2
51.4702,-0.1912,2
51.4816,-0.1111,2
51.4842,-0.1247,2
51.5489,-0.1294,2
51.5234,-0.1085,4
51.5242,-0.0959,2
51.5281,-0.0916,2
51.5408,-0.1029,4
51.4921,0.0505,2
51.4502,0.0291,2
51.4948,-0.1209,2
51.5008,-0.1177,2
51.4997,-0.1145,2
51.4869,-0.1159,22
51.5865,0.1729,2
51.5512,0.21,2
51.5213,0.2025,2
51.5024,-0.1464,2
51.5244,-0.1893,2
51.5116,-0.1713,2
51.5224,-0.1462,2
51.5106,-0.1872,2
51.5081,-0.1312,2
51.4983,-0.1473,2
51.4608,-0.3138,2
51.4478,-0.3288,2
51.469,-0.2333,2
51.4471,-0.3285,2
51.5424,-0.1449,20
51.5391,-0.1363,22
51.5237,-0.1121,20
51.5462,-0.1569,20
51.5446,-0.1627,20
51.5307,-0.1226,200
51.487,0.0634,2
51.5858,-0.1007,2
51.577,-0.0731,2
51.5838,-0.1001,2
51.5759,-0.0726,2
51.5851,-0.1003,2
51.5995,-0.101,2
51.5854,-0.056,2
51.4776,-0.1234,2
51.4828,-0.1115,20
51.4266,-0.1312,2
51.5864,0.1991,4
51.598,0.1568,2
51.5712,0.1804,2
51.4942,-0.2139,2
51.4756,-0.1927,2
51.4772,-0.2016,2
51.4742,-0.2072,4
51.4859,-0.1963,2
51.5045,-0.2201,2
51.5184,-0.2279,2
51.4907,-0.2133,6
51.4746,-0.2079,2
51.5037,-0.236,2
51.4941,-0.2143,2
51.4749,-0.1827,2
51.506,-0.2293,20
51.4802,-0.1931,20
51.5045,-0.2177,20
51.4737,0.0163,2
51.4798,0.0876,2
51.4851,0.0897,2
51.4729,0.0092,2
51.5608,-0.0986,2
51.5268,-0.0882,2
51.5285,-0.1069,2
51.5123,-0.1377,2
51.5304,-0.1695,20
51.5212,-0.1808,2
51.4584,-0.109,2
51.4669,-0.1048,2
51.4457,-0.1244,2
51.4814,-0.111,2
51.4172,-0.3587,2
51.4866,-0.232,20
51.4663,-0.2727,2
51.4407,-0.3045,2
51.4649,-0.303,4
51.4653,-0.2994,20
51.5059,-0.2103,2
51.4922,-0.1876,2
51.5861,0.1724,2
51.5835,0.2061,2
51.6052,0.2179,2
51.5925,0.2124,2
51.5119,0.2026,2
51.5981,0.2319,2
51.5629,0.2156,2
51.5624,0.2652,2
51.5968,0.212,2
51.5655,0.2544,2
51.5716,0.1833,2
51.496,-0.2207,2
51.4928,-0.2249,20
51.4772,-0.1915,20
51.5171,-0.2273,20
51.4898,-0.2266,200
51.4943,-0.1368,2
51.4926,-0.138,2
51.5104,-0.1271,2
51.5103,-0.1383,2
51.4981,0.1077,2
51.4907,0.076,2
51.4935,0.0618,2
51.4451,-0.1247,2
51.4605,-0.1183,2
51.4315,-0.1356,2
51.4422,-0.1247,2
51.477,-0.1124,2
51.4721,-0.1357,2
51.4827,-0.1115,2
51.4566,-0.144,20
51.4433,-0.1206,20
51.4571,-0.1362,2
51.4529,-0.1009,2
51.5041,-0.1105,2
51.4797,-0.1283,2
51.4494,-0.1234,2
51.4603,-0.1156,2
51.4132,-0.3627,2
51.4208,-0.2864,2
51.4059,-0.341,2
51.4343,-0.306,2
51.4599,-0.3227,2
51.426,-0.3388,2
51.4647,-0.2368,2
51.4209,-0.3591,2
51.4521,-0.334,20
51.4342,-0.3516,2
51.4646,-0.305,2
51.4688,-0.274,2
51.4128,-0.3112,2
51.5538,-0.0925,20
51.569,-0.1418,2
51.5574,-0.1192,2
51.5649,-0.1041,2
51.5596,-0.1106,2
51.5571,-0.1361,20
51.5253,-0.0901,4
51.5417,-0.0981,20
51.5455,-0.1033,2
51.5068,-0.2069,2
51.5014,-0.1923,4
51.4973,-0.1577,2
51.3678,0.079,2
51.3753,0.099,20
51.4235,0.0217,2
51.407,0.0223,2
51.4091,0.016,2
51.3558,0.0351,2
51.3122,0.034,2
51.5169,-0.146,2
51.5204,-0.1487,2
51.4381,-0.3132,2
51.4348,-0.3514,2
51.4547,-0.3342,2
51.4667,-0.2358,2
51.4099,-0.3512,2
51.4538,-0.3457,2
51.4475,-0.3287,2
51.5326,-0.1116,2
51.5604,-0.1234,2
51.566,-0.107,2
51.5319,-0.1066,20
51.553,-0.1128,2
51.5386,-0.1103,2
51.5607,-0.0986,2
51.5706,-0.1242,2
51.5569,-0.1373,20
51.5203,-0.0873,2
51.5353,-0.1001,2
51.5265,-0.2154,2
51.4846,-0.1756,2
51.4801,-0.1784,2
51.5239,-0.2081,2
51.4849,-0.1749,20
51.526,-0.2152,2
51.5011,-0.1929,2
51.4978,-0.2026,2
51.4969,-0.1619,20
51.4816,-0.1759,2
51.4992,-0.1925,2
51.4852,-0.1742,20
51.5077,0.1141,2
51.4724,-0.011,2
51.4506,0.0626,2
51.4873,0.0928,2
51.4875,0.0921,2
51.4843,0.0021,2
51.4846,0.0081,2
51.4537,-0.102,2
51.48,-0.1285,4
51.5749,0.1746,2
51.5848,0.1733,2
51.5572,0.2434,2
